"Data Source","World Development Indicators",

"Last Updated Date","2023-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Sub-Saharan Africa (excluding high income)","SSA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","54.4281692504883","54.8953895568848","55.8187484741211","56.4547386169434","57.249340057373","58.1273002624512","58.6346817016602","59.0736503601074","59.7968482971191","60.4736099243164","60.8339996337891","61.5787010192871","62.3521385192871","62.3417816162109","63.0513916015625","60.5014915466309","61.3003616333008","61.5624084472656","62.2736015319824","63.6534118652344","62.5932884216309","63.5610389709473","61.7207794189453","62.0961303710938","62.5620613098145","63.7734298706055","66.1825332641602","67.7741622924805","68.7592163085938","69.7530364990234","70.5973892211914","71.4837036132813","72.4097366333008","73.7379608154297","74.2978134155273","74.6060104370117","","",
"South Sudan","SSD","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.5776195526123","","24.8700008392334","","","","","","","","47.3692016601563","","","","",
"Sub-Saharan Africa","SSF","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","54.4358901977539","54.9027404785156","55.8256492614746","56.4612617492676","57.2554893493652","58.1331405639648","58.6403884887695","59.0791893005371","59.8022117614746","60.4787788391113","60.8389892578125","61.5834884643555","62.3567085266113","62.3462409973145","63.0556716918945","60.505989074707","61.3047218322754","61.5666694641113","62.277660369873","63.657169342041","62.5969696044922","63.5644493103027","61.7242012023926","62.0993690490723","62.5651512145996","63.7763290405273","66.1851425170898","67.7765731811523","68.7614822387695","69.7551498413086","70.5993576049805","71.4855422973633","72.4114379882813","73.7395095825195","74.2992630004883","74.6073989868164","","",
"Small states","SST","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.7888488769531","87.0603637695313","87.3572311401367","87.4771499633789","87.6685180664063","87.7862777709961","87.9178695678711","88.0163497924805","88.1510696411133","88.4297409057617","88.7497100830078","88.9849395751953","89.2885131835938","89.470588684082","89.8317718505859","90.0626907348633","90.2190628051758","90.4768371582031","90.7423324584961","90.4181213378906","90.154899597168","90.4755096435547","89.61376953125","89.0587615966797","89.4688262939453","89.8243103027344","90.2853317260742","90.625129699707","91.1931533813477","91.5234298706055","91.8297729492188","92.0649490356445","92.3637390136719","92.6804428100586","","",
"Sao Tome and Principe","STP","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","74.0576705932617","","","","","","","","","","91.8525772094727","","","","","","","","","","94.8525695800781","","","","","","","77.3372802734375","","","","96.3508834838867","","100","","","","97.8541793823242","70.9000015258789","","98.3000030517578","",
"Suriname","SUR","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.1390380859375","","94.9199981689453","","99.4597778320313","","98.8021469116211","","97.2596588134766","","","","","","98.3999633789063","","","98.6999969482422","",
"Slovak Republic","SVK","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7790069580078","","","","","","","","","","99.9000015258789","","","99.9000015258789","","","","","","","","","","99.9000015258789","","","","","","","","",
"Sweden","SWE","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eswatini","SWZ","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","74.9796600341797","","","","","","","","","","84.2975997924805","","","","","","","","","","","","","","92.9436416625977","","","","","","93.5800018310547","","","","94.7484893798828","","","","100","","","","96.6952514648438","","97.0800018310547","","",
"Sint Maarten (Dutch part)","SXM","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.464469909668","","","","","","","99.138427734375","","","","","","","","99.374382019043","","","","","","","","99.3830795288086","","","","","","","","99.5999984741211","","99.5999984741211","","",
"Syrian Arab Republic","SYR","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","59.0168914794922","","","","","","","","","","","","","","","","","","","","","92.9635467529297","","90.2185821533203","","89.0500030517578","","","","","","","","95.1999969482422","","","","","","","","",
"Turks and Caicos Islands","TCA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.94583988189697","","","","","","","23.2353992462158","","","","30.7749099731445","","","","","","16.8799991607666","","","","","25.9936199188232","22.387149810791","","","18.3400001525879","","29.1800003051758","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","74.1218795776367","74.3317413330078","76.2453384399414","78.1996536254883","80.1336669921875","81.7892227172852","83.5673599243164","84.4208602905273","85.563606262207","86.5914764404297","87.4755096435547","89.0625762939453","91.2814712524414","91.5955581665039","91.893440246582","92.239372253418","92.5726013183594","92.8684921264648","93.2746276855469","93.6850967407227","94.0094985961914","97.1707229614258","97.2958297729492","97.4162673950195","97.4243621826172","97.5406265258789","97.6713104248047","97.8854675292969","98.0085067749023","98.1265029907227","97.9142990112305","98.3379898071289","98.7752075195313","98.76318359375","98.7628173828125","98.3232574462891","98.3619766235352","98.4170074462891","98.6337203979492","98.6657333374023","98.7035827636719","98.7461471557617","98.7319793701172","99.1398086547852","99.1885833740234","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","96.8808975219727","97.6488571166992","97.6824722290039","97.7369766235352","97.8042678833008","97.8804779052734","97.7215728759766","97.8179321289063","97.8804168701172","97.9604263305664","98.0427703857422","98.1232070922852","98.2010269165039","98.2799301147461","98.3497619628906","98.4410705566406","98.4556503295898","98.4514236450195","98.5026321411133","98.5457916259766","98.5672988891602","98.5653305053711","98.7059936523438","98.7234420776367","98.746452331543","98.7809677124023","99.1803436279297","99.2850875854492","99.4125900268555","99.4855728149414","99.5465621948242","99.5842514038086","99.6250305175781","99.694450378418","99.7471084594727","99.778190612793","99.813850402832","99.8182830810547","","",
"Togo","TGO","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.5548515319824","","","","","","67.923698425293","","","74.5553512573242","51.4199981689453","72.708122253418","","","67.6800003051758","78.370849609375","","","","84.0056533813477","","","",
"Thailand","THA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","96.1722030639648","","","","","","","","","","","","","","","","","","","","97.8479309082031","","","","","97.8789291381836","","","","","96.5520401000977","","100","98.6549072265625","","98.2929916381836","","","98.5939331054688","","","99.0999984741211","",
"Tajikistan","TJK","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6712493896484","","","","","","","","","","","99.8497161865234","","","","","97.1999969482422","","","","","99.9000015258789","","100","","99.9000015258789","","","","","","","","",
"Turkmenistan","TKM","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8129272460938","","","","","","","","","","99.9000015258789","","","","","","","","","99.9000015258789","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","86.3777694702148","86.401123046875","86.8255996704102","87.2928924560547","87.7969665527344","88.1809997558594","88.4443588256836","88.8196487426758","89.1718368530273","89.5275268554688","89.8751220703125","90.2227783203125","90.536750793457","90.7202072143555","91.1123504638672","91.586799621582","92.0048599243164","92.5174789428711","93.0330810546875","93.5094528198242","93.9767837524414","94.4289169311523","94.7448196411133","94.7990570068359","95.0807495117188","95.3137283325195","95.5364532470703","95.6376495361328","95.9533920288086","96.6154098510742","96.7981719970703","96.9782867431641","96.9090805053711","97.2311782836914","97.3635635375977","97.6264419555664","97.6180801391602","98.0028228759766","98.1425094604492","98.1052398681641","98.404899597168","98.4961318969727","98.6266708374023","98.5894927978516","98.6594924926758","98.6927719116211","98.6899337768555","","",
"Timor-Leste","TLS","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.7099990844727","78.5684432983398","","","","","","","","84.6505126953125","","86.5999984741211","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","41.0047492980957","41.9183311462402","42.8218307495117","43.741828918457","44.6647415161133","45.6279106140137","46.7431793212891","47.9113082885742","49.2438316345215","50.6158599853516","51.9843101501465","53.2554702758789","55.2057418823242","57.1414184570313","59.096549987793","60.793399810791","62.5337791442871","64.2085800170898","67.4804763793945","69.366828918457","70.996711730957","70.5427780151367","72.0482788085938","74.1483306884766","75.5735321044922","76.7628173828125","77.541618347168","78.676628112793","79.7200164794922","80.8408889770508","82.1354217529297","82.5796203613281","83.5248489379883","84.1148376464844","84.9518585205078","85.7798461914063","86.6952285766602","83.7858810424805","84.2125930786133","84.049201965332","88.4578018188477","89.2020721435547","90.5797271728516","86.9764785766602","89.6333694458008","90.5325927734375","86.0886611938477","86.4447402954102","86.7925415039063","","",
"Tonga","TON","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","99.7962875366211","","","","","","","","","","","","","","","","","","","","99.3544998168945","","","","","","","","","","99.5550384521484","","","","","99.5104293823242","","","","","","","99.5397796630859","","","99.5","",
"South Asia (IDA & IBRD)","TSA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","32.9478187561035","32.927360534668","34.0032196044922","35.0709991455078","36.1312294006348","37.0867309570313","37.8416786193848","38.9812393188477","40.0460014343262","41.1304206848145","42.2243118286133","43.3308906555176","44.3812484741211","42.2876815795898","43.9725112915039","45.6061515808105","46.8923988342285","48.6907997131348","50.1968688964844","51.8873481750488","53.5706405639648","55.2066307067871","56.6238708496094","59.3942489624023","61.2910385131836","63.0538291931152","64.5262298583984","66.3443069458008","67.6276702880859","69.2514572143555","69.3951263427734","71.6255493164063","72.3124237060547","74.9633407592773","76.4450607299805","77.2661514282227","78.5815505981445","79.8096771240234","81.4715423583984","82.7129516601563","84.1596221923828","85.6395874023438","86.3133087158203","86.0953369140625","86.8623199462891","87.5503921508789","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","54.4358901977539","54.9027404785156","55.8256492614746","56.4612617492676","57.2554893493652","58.1331405639648","58.6403884887695","59.0791893005371","59.8022117614746","60.4787788391113","60.8389892578125","61.5834884643555","62.3567085266113","62.3462409973145","63.0556716918945","60.505989074707","61.3047218322754","61.5666694641113","62.277660369873","63.657169342041","62.5969696044922","63.5644493103027","61.7242012023926","62.0993690490723","62.5651512145996","63.7763290405273","66.1851425170898","67.7765731811523","68.7614822387695","69.7551498413086","70.5993576049805","71.4855422973633","72.4114379882813","73.7395095825195","74.2992630004883","74.6073989868164","","",
"Trinidad and Tobago","TTO","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","99.2435607910156","","","","","","","","","","99.3000030517578","","","","","","","","","","99.4000015258789","","","","","","99.1800003051758","","","","99.5999984741211","","","","","","","","","","","","",
"Tunisia","TUN","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","62.5232315063477","","","","","","","","","","","","","","","","","","","","92.2406997680664","","","94.7245712280273","95.490608215332","","96.0935592651367","96.3175888061523","95.7175827026367","","95.8011932373047","","","","","","","97.6999969482422","",
"Turkiye","TUR","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","68.2533493041992","","","","","75.2379837036133","","","","","85.9609680175781","","","","","88.3857879638672","","","","","","","","","","","","","","93.2950210571289","93.9601593017578","94.1195373535156","94.2891387939453","","96.5701904296875","97.1973266601563","97.9363021850586","98.4126510620117","98.742057800293","98.9509201049805","99.1670837402344","99.3715515136719","99.5864334106445","","99.8473129272461","","","",
"Tuvalu","TUV","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.8661727905273","","","","","","","","","","","","","","76.202018737793","","","","","","","","72.7710037231445","","84.8480224609375","","","84.6408004760742","","","","","","88.6999969482422","",
"Uganda","UGA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.1238288879395","","","","","","","","","","","76.1791000366211","","","","81.1296463012695","","","","85.4714584350586","","81.6541976928711","","","","","","89.9506378173828","","","91.9000015258789","",
"Ukraine","UKR","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8345184326172","","","","100","","","","","","","99.9827194213867","","","","","","","","","100","",
"Upper middle income","UMC","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","78.3196792602539","78.5219573974609","80.1067123413086","81.6498870849609","83.1595001220703","84.4618530273438","85.8751602172852","86.5219268798828","87.5547027587891","88.3771896362305","89.1563186645508","89.8761672973633","91.763671875","92.0090789794922","92.2963104248047","92.6963195800781","93.0551300048828","93.4121780395508","93.7602386474609","94.1017913818359","94.4159393310547","97.0625686645508","97.1961212158203","97.332160949707","97.4662094116211","97.5767211914063","97.7275924682617","97.9710235595703","98.1177978515625","98.2383804321289","98.3085327148438","98.6010513305664","98.6449584960938","98.2428131103516","98.2421875","98.3378219604492","98.9038467407227","98.8482513427734","99.07666015625","98.3404083251953","99.1790466308594","99.1978225708008","98.2666091918945","98.3964462280273","98.4013290405273","","",
"Uruguay","URY","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","98.8356475830078","","","","","","","","","","98.9950790405273","","","","","","","","","","","99.0173034667969","","","","","","","","","","99.1146621704102","99.0190734863281","99.3202972412109","99.2277984619141","99.2254104614258","99.120979309082","99.2977828979492","99.3101501464844","99.3906173706055","99.2286834716797","99.4412994384766","99.3169937133789","99.1659927368164","99.3246307373047","","","",
"United States","USA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uzbekistan","UZB","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8944778442383","","","","","","100","","","","","","","99.9999618530273","99.9999618530273","99.9999618530273","99.9999313354492","","99.9999237060547","99.9999237060547","","","",
"St. Vincent and the Grenadines","VCT","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","97.9975967407227","","","","","","","","","","98.8000030517578","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","93.8853073120117","","","","","","","","","96.3597106933594","","","","","","","","","","","98.066291809082","","","","","","98.8360977172852","","98.8049926757813","","98.2363662719727","","","","99.3173904418945","99.0925827026367","","","","","99.0999984741211","",
"British Virgin Islands","VGB","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","94.0229415893555","","","","","","","","","","93.4022216796875","","","","","","","","","","94.2980880737305","94.0555191040039","","","","","","100","","","96.7811279296875","98.3199996948242","","","","98.8099975585938","","","","","98.5376663208008","","","",
"Vanuatu","VUT","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","67.6440582275391","","","","","74.3000030517578","","","","","","","","","","85.0999984741211","","","","","","","","","","91.8000030517578","","","","","","","","","","95.5999984741211","","","","96.5966110229492","","","97.1999969482422","",
"World","WLD","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","70.0266418457031","70.0772399902344","70.356086730957","71.1840362548828","71.9931488037109","72.7757110595703","73.4889297485352","74.3278198242188","74.8440628051758","75.5513610839844","76.1638412475586","76.7244110107422","77.5446472167969","77.9167022705078","78.3661727905273","78.8625335693359","79.1926574707031","79.583610534668","79.8334808349609","80.2502670288086","80.6751708984375","81.1036682128906","82.2925186157227","82.8150787353516","83.2758407592773","83.3096389770508","83.7848815917969","84.3630905151367","84.8931579589844","85.5479583740234","85.4764022827148","86.0683975219727","86.0983581542969","86.8839492797852","87.0506896972656","87.279899597168","87.7086486816406","88.3507690429688","88.7964706420898","89.2673187255859","89.4347915649414","89.9988327026367","90.2610778808594","90.0756683349609","90.3950729370117","90.5544586181641","","",
"Samoa","WSM","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.9499969482422","","","","","","","","","","","","","","","","","","","","99.4580383300781","","","","","","","99.4357528686523","","","99.4000015258789","",
"Kosovo","XKX","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.3777313232422","","","","","","","","","","60.5999984741211","","65.6600036621094","","","","","","","64.0800018310547","","","","","","","","","",
"South Africa","ZAF","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","84.973258972168","","","","","","","","","","","","","","","","94.2885437011719","","","","","","","","","","","98.0921096801758","","98.8173980712891","98.9013671875","99.1521377563477","99.2707138061523","","99.0843734741211","99.2290420532227","","96.8758926391602","","98.8295669555664","","","",
"Zambia","ZMB","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.5243682861328","","","","","","","","","66.226806640625","","","66.3109817504883","","","","","58.4775505065918","","","86.5094528198242","","","","","","","","91.6281890869141","","92.8000030517578","","",
"Zimbabwe","ZWE","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","84.8122406005859","","","","","","","","","","94.3534393310547","","","","","","","","","","","","","","","","","95.6500015258789","","92.1245574951172","","","93.188346862793","","","","","","","94.5","",
